"T","A:0","A:1","A:2","J:0","J:1","J:2","V","B:0","B:1","B:2","Jcond:0","Jcond:1","Jcond:2","Jinduct:0","Jinduct:1","Jinduct:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
319.45,0.046132,-0.00042828,1.6836e-07,5.5562e+07,-4.1103e-07,-2.791e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.022525,0.001,0.097525,0
319.33,0.046107,-0.00042828,1.6836e-07,5.5036e+07,-4.0693e-07,-2.7466e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02255,0.001,0.09755,0
319.2,0.046082,-0.00042828,1.6836e-07,5.4511e+07,-4.0282e-07,-2.7022e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.022575,0.001,0.097575,0
319.08,0.046056,-0.00042828,1.6836e-07,5.3985e+07,-3.9872e-07,-2.6578e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0226,0.001,0.0976,0
318.95,0.046031,-0.00042828,1.6836e-07,5.3459e+07,-3.9461e-07,-2.6134e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.022625,0.001,0.097625,0
318.83,0.046006,-0.00042828,1.6836e-07,5.2934e+07,-3.9051e-07,-2.569e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02265,0.001,0.09765,0
318.7,0.045981,-0.00042828,1.6836e-07,5.2408e+07,-3.864e-07,-2.5246e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.022675,0.001,0.097675,0
318.58,0.045955,-0.00042828,1.6836e-07,5.1883e+07,-3.823e-07,-2.4802e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0227,0.001,0.0977,0
318.45,0.04593,-0.00042828,1.6836e-07,5.1357e+07,-3.782e-07,-2.4358e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.022725,0.001,0.097725,0
318.33,0.045905,-0.00042828,1.6836e-07,5.0832e+07,-3.7409e-07,-2.3914e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02275,0.001,0.09775,0
318.2,0.04588,-0.00042828,1.6836e-07,5.0306e+07,-3.6999e-07,-2.3471e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.022775,0.001,0.097775,0
318.07,0.045855,-0.00042828,1.6836e-07,4.9781e+07,-3.6588e-07,-2.3027e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0228,0.001,0.0978,0
317.95,0.045829,-0.00042828,1.6836e-07,4.9255e+07,-3.6178e-07,-2.2583e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.022825,0.001,0.097825,0
317.82,0.045804,-0.00042828,1.6836e-07,4.8729e+07,-3.5767e-07,-2.2139e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02285,0.001,0.09785,0
317.7,0.045779,-0.00042828,1.6836e-07,4.8204e+07,-3.5357e-07,-2.1695e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.022875,0.001,0.097875,0
317.57,0.045754,-0.00042828,1.6836e-07,4.7678e+07,-3.4946e-07,-2.1251e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0229,0.001,0.0979,0
317.45,0.045728,-0.00042828,1.6836e-07,4.7153e+07,-3.4536e-07,-2.0807e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.022925,0.001,0.097925,0
317.32,0.045703,-0.00042828,1.6836e-07,4.6627e+07,-3.4125e-07,-2.0363e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02295,0.001,0.09795,0
317.2,0.045678,-0.00042828,1.6836e-07,4.6102e+07,-3.3715e-07,-1.9919e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.022975,0.001,0.097975,0
317.07,0.045653,-0.00042828,1.6836e-07,4.5576e+07,-3.3304e-07,-1.9475e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023,0.001,0.098,0
316.95,0.045627,-0.00042828,1.6836e-07,4.5051e+07,-3.2894e-07,-1.9031e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023025,0.001,0.098025,0
316.82,0.045602,-0.00042828,1.6836e-07,4.4525e+07,-3.2483e-07,-1.8587e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02305,0.001,0.09805,0
316.7,0.045577,-0.00042828,1.6836e-07,4.4e+07,-3.2073e-07,-1.8143e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023075,0.001,0.098075,0
316.57,0.045552,-0.00042828,1.6836e-07,4.3474e+07,-3.1662e-07,-1.77e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0231,0.001,0.0981,0
316.44,0.045526,-0.00042828,1.6836e-07,4.2948e+07,-3.1252e-07,-1.7256e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023125,0.001,0.098125,0
316.32,0.045501,-0.00042828,1.6836e-07,4.2423e+07,-3.0841e-07,-1.6812e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02315,0.001,0.09815,0
316.19,0.045476,-0.00042828,1.6836e-07,4.1897e+07,-3.0431e-07,-1.6368e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023175,0.001,0.098175,0
316.07,0.045451,-0.00042828,1.6836e-07,4.1372e+07,-3.002e-07,-1.5924e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0232,0.001,0.0982,0
315.94,0.045426,-0.00042828,1.6836e-07,4.0846e+07,-2.961e-07,-1.548e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023225,0.001,0.098225,0
315.82,0.0454,-0.00042828,1.6836e-07,4.0321e+07,-2.9199e-07,-1.5036e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02325,0.001,0.09825,0
315.69,0.045375,-0.00042828,1.6836e-07,3.9795e+07,-2.8789e-07,-1.4592e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023275,0.001,0.098275,0
315.57,0.04535,-0.00042828,1.6836e-07,3.927e+07,-2.8378e-07,-1.4148e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0233,0.001,0.0983,0
315.44,0.045325,-0.00042828,1.6836e-07,3.8744e+07,-2.7968e-07,-1.3704e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023325,0.001,0.098325,0
315.32,0.045299,-0.00042828,1.6836e-07,3.8218e+07,-2.7557e-07,-1.326e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02335,0.001,0.09835,0
315.19,0.045274,-0.00042828,1.6836e-07,3.7693e+07,-2.7147e-07,-1.2816e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023375,0.001,0.098375,0
315.07,0.045249,-0.00042828,1.6836e-07,3.7167e+07,-2.6737e-07,-1.2373e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0234,0.001,0.0984,0
314.94,0.045224,-0.00042828,1.6836e-07,3.6642e+07,-2.6326e-07,-1.1929e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023425,0.001,0.098425,0
314.81,0.045198,-0.00042828,1.6836e-07,3.6116e+07,-2.5916e-07,-1.1485e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02345,0.001,0.09845,0
314.69,0.045173,-0.00042828,1.6836e-07,3.5591e+07,-2.5505e-07,-1.1041e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023475,0.001,0.098475,0
314.56,0.045148,-0.00042828,1.6836e-07,3.5065e+07,-2.5095e-07,-1.0597e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0235,0.001,0.0985,0
314.44,0.045123,-0.00042828,1.6836e-07,3.454e+07,-2.4684e-07,-1.0153e-09,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023525,0.001,0.098525,0
314.31,0.045097,-0.00042828,1.6836e-07,3.4014e+07,-2.4274e-07,-9.709e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02355,0.001,0.09855,0
314.19,0.045072,-0.00042828,1.6836e-07,3.3488e+07,-2.3863e-07,-9.265e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023575,0.001,0.098575,0
314.06,0.045047,-0.00042828,1.6836e-07,3.2963e+07,-2.3453e-07,-8.8212e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0236,0.001,0.0986,0
313.94,0.045022,-0.00042828,1.6836e-07,3.2438e+07,-2.3042e-07,-8.3773e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023625,0.001,0.098625,0
313.81,0.044996,-0.00042828,1.6836e-07,3.1912e+07,-2.2632e-07,-7.9333e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02365,0.001,0.09865,0
313.69,0.044971,-0.00042828,1.6836e-07,3.1386e+07,-2.2221e-07,-7.4895e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023675,0.001,0.098675,0
313.56,0.044946,-0.00042828,1.6836e-07,3.0861e+07,-2.1811e-07,-7.0455e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0237,0.001,0.0987,0
313.44,0.044921,-0.00042828,1.6836e-07,3.0335e+07,-2.14e-07,-6.6016e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023725,0.001,0.098725,0
313.31,0.044896,-0.00042828,1.6836e-07,2.981e+07,-2.099e-07,-6.1576e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02375,0.001,0.09875,0
313.18,0.04487,-0.00042828,1.6836e-07,2.9284e+07,-2.0579e-07,-5.7137e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023775,0.001,0.098775,0
313.06,0.044845,-0.00042828,1.6836e-07,2.8759e+07,-2.0169e-07,-5.2698e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0238,0.001,0.0988,0
312.93,0.04482,-0.00042828,1.6836e-07,2.8233e+07,-1.9758e-07,-4.8259e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023825,0.001,0.098825,0
312.81,0.044795,-0.00042828,1.6836e-07,2.7708e+07,-1.9348e-07,-4.382e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02385,0.001,0.09885,0
312.68,0.044769,-0.00042828,1.6836e-07,2.7182e+07,-1.8937e-07,-3.938e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023875,0.001,0.098875,0
312.56,0.044744,-0.00042828,1.6836e-07,2.6656e+07,-1.8527e-07,-3.4942e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0239,0.001,0.0989,0
312.43,0.044719,-0.00042828,1.6836e-07,2.6131e+07,-1.8117e-07,-3.0502e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023925,0.001,0.098925,0
312.31,0.044694,-0.00042828,1.6836e-07,2.5605e+07,-1.7706e-07,-2.6063e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02395,0.001,0.09895,0
312.18,0.044668,-0.00042828,1.6836e-07,2.508e+07,-1.7296e-07,-2.1623e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.023975,0.001,0.098975,0
312.06,0.044643,-0.00042828,1.6836e-07,2.4554e+07,-1.6885e-07,-1.7185e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.024,0.001,0.099,0
311.93,0.044618,-0.00042828,1.6836e-07,2.4029e+07,-1.6475e-07,-1.2745e-10,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.024025,0.001,0.099025,0
311.81,0.044593,-0.00042828,1.6836e-07,2.3503e+07,-1.6064e-07,-8.3063e-11,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.02405,0.001,0.09905,0
311.68,0.044567,-0.00042828,1.6836e-07,2.2978e+07,-1.5654e-07,-3.8677e-11,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.024075,0.001,0.099075,0
311.55,0.044542,-0.00042828,1.6836e-07,2.2452e+07,-1.5243e-07,5.7226e-12,0.2484,-1.0309e-20,0.0129,0.58119,9.2588e+07,-2.0606e-07,-4.1211e-07,3.8636e-08,-3.0184e-10,6.1963e-11,1,0.0241,0.001,0.0991,0
311.43,0.044517,-0.0004283,1.679e-07,2.1927e+07,-1.4841e-07,4.3916e-11,0.2484,0.010259,0.0092842,0.5771,9.2418e+07,-1.5842e+05,-2.8833e+05,4.1855e-08,-6.0368e-10,2.4673e-10,1,0.024125,0.001,0.099125,0
311.3,0.044492,-0.00042844,1.6455e-07,2.1407e+07,-1.4488e-07,4.2874e-11,0.2484,0.010259,0.0092842,0.5771,9.2418e+07,-1.5842e+05,-2.8833e+05,4.1855e-08,-6.0368e-10,2.4673e-10,1,0.02415,0.001,0.09915,0
311.18,0.044466,-0.00042858,1.612e-07,2.0886e+07,-1.4136e-07,4.1832e-11,0.2484,0.010259,0.0092842,0.5771,9.2418e+07,-1.5842e+05,-2.8833e+05,4.1855e-08,-6.0368e-10,2.4673e-10,1,0.024175,0.001,0.099175,0
311.05,0.044441,-0.00042872,1.5785e-07,2.0366e+07,-1.3784e-07,4.079e-11,0.2484,0.010259,0.0092842,0.5771,9.2418e+07,-1.5842e+05,-2.8833e+05,4.1855e-08,-6.0368e-10,2.4673e-10,1,0.0242,0.001,0.0992,0
310.93,0.044416,-0.00042887,1.545e-07,1.9846e+07,-1.3432e-07,3.9747e-11,0.2484,0.010259,0.0092842,0.5771,9.2418e+07,-1.5842e+05,-2.8833e+05,4.1855e-08,-6.0368e-10,2.4673e-10,1,0.024225,0.001,0.099225,0
310.81,0.044391,-0.00042901,1.5115e-07,1.9325e+07,-1.308e-07,3.8705e-11,0.2484,0.010259,0.0092842,0.5771,9.2418e+07,-1.5842e+05,-2.8833e+05,4.1855e-08,-6.0368e-10,2.4673e-10,1,0.02425,0.001,0.09925,0
310.68,0.044365,-0.00042915,1.478e-07,1.8805e+07,-1.2727e-07,3.7663e-11,0.2484,0.010259,0.0092842,0.5771,9.2418e+07,-1.5842e+05,-2.8833e+05,4.1855e-08,-6.0368e-10,2.4673e-10,1,0.024275,0.001,0.099275,0
310.56,0.04434,-0.00042929,1.4445e-07,1.8285e+07,-1.2375e-07,3.6621e-11,0.2484,0.010259,0.0092842,0.5771,9.2418e+07,-1.5842e+05,-2.8833e+05,4.1855e-08,-6.0368e-10,2.4673e-10,1,0.0243,0.001,0.0993,0
310.43,0.044315,-0.00042944,1.411e-07,1.7764e+07,-1.2023e-07,3.5579e-11,0.2484,0.010259,0.0092842,0.5771,9.2418e+07,-1.5842e+05,-2.8833e+05,4.1855e-08,-6.0368e-10,2.4673e-10,1,0.024325,0.001,0.099325,0
310.31,0.044289,-0.00042958,1.3775e-07,1.7244e+07,-1.1671e-07,3.4536e-11,0.2484,0.010259,0.0092842,0.5771,9.2418e+07,-1.5842e+05,-2.8833e+05,4.1855e-08,-6.0368e-10,2.4673e-10,1,0.02435,0.001,0.09935,0
310.18,0.044264,-0.00042972,1.344e-07,1.6723e+07,-1.1319e-07,3.3494e-11,0.2484,0.010259,0.0092842,0.5771,9.2418e+07,-1.5842e+05,-2.8833e+05,4.1855e-08,-6.0368e-10,2.4673e-10,1,0.024375,0.001,0.099375,0
310.06,0.044239,-0.00042987,1.3105e-07,1.6203e+07,-1.0967e-07,3.2452e-11,0.2484,0.010259,0.0092842,0.5771,9.2418e+07,-1.5842e+05,-2.8833e+05,4.1855e-08,-6.0368e-10,2.4673e-10,1,0.0244,0.001,0.0994,0
